"Code","Symbol","Industry","Board"
"AOS","Smith [A.O.] Corp.","Unknown","NYSE"
"AP","Ampco-Pittsburgh Corp.","Unknown","NYSE"
"APA","Apache Corp.","Unknown","NYSE"
"APA-D","Apache Corporation","Unknown","NYSE"
"APB","Asia Pacific Fund Inc.","Unknown","NYSE"
"APC","Anadarko Petroleum Corp.","Unknown","NYSE"
"APD","Air Products And Chemicals","Unknown","NYSE"
"APF","Morgan Stanley Asia Pacific Fund Inc.","Unknown","NYSE"
"APH","Amphenol Corp.","Unknown","NYSE"
"APL","Atlas Pipeline Partners L.P.","Unknown","NYSE"
"APO","Apollo Global Management Llc C","Unknown","NYSE"
"APU","Amerigas Partners L.P.","Unknown","NYSE"
"ARB","Arbitron Inc.","Unknown","NYSE"
"ARC","American Reprographics Company","Unknown","NYSE"
"ARCO","Arcos Dorados Holdings Inc","Unknown","NYSE"
"ARE","Alexandria Real Estate Equities","Unknown","NYSE"
"ARE-E","Alexandria Real Estate Equitie","Unknown","NYSE"
"ARG","Airgas","Unknown","NYSE"
"ARH-C","Arch Capital Group Ltd. 6.75% P","Unknown","NYSE"
"ARI","Apollo Commercial Real Estate","Unknown","NYSE"
"ARI-A","Apollo Commercial Real Estate","Unknown","NYSE"
"ARK","Senior High Income Portfolio","Unknown","NYSE"
"ARL","American Realty Investors","Unknown","NYSE"
"ARN","Ares Capital Corporation 7.00%","Unknown","NYSE"
"ARO","Aeropostale Inc","Unknown","NYSE"
"ARP","Atlas Resource Partners L.P. C","Unknown","NYSE"
"ARR","Armour Residential R","Unknown","NYSE"
"ARR-A","Armour Residential REIT Inc.","Unknown","NYSE"
"ARSD","Arabian American Development","Unknown","NYSE"
"ART","Artio Global Investors Inc.","Unknown","NYSE"
"ARW","Arrow Electronics","Unknown","NYSE"
"ARX","Aeroflex Holding","Unknown","NYSE"
"ARY","Ares Capital Corp.","Unknown","NYSE"
"ASA","Asa Gold And Precious Metals","Unknown","NYSE"
"ASG","Liberty All-Star Growth Fund","Unknown","NYSE"
"ASGN","On Assignment","Unknown","Nasdaq"
"ASH","Ashland Inc.","Unknown","NYSE"
"ASI","American Safety Insurance Holdings","Unknown","NYSE"
"ASP","American Strategic Income Portfolio","Unknown","NYSE"
"ASR","Grupo Aeroportuario Del Sureste","Unknown","NYSE"
"ASX","Advanced Semiconductor Engineering","Unknown","NYSE"
"AT","Atlantic Power Corp.","Unknown","NYSE"
"ATE","Advantest Corporation Ads","Unknown","NYSE"
"ATI","Allegheny Technologies Inc.","Unknown","NYSE"
"ATK","Alliant Techsystems Inc.","Unknown","NYSE"
"ATLS","Atlas Energy Llc","Unknown","NYSE"
"ATO","Atmos Energy Corp.","Unknown","NYSE"
"ATR","Aptargroup","Unknown","NYSE"
"ATU","Actuant Corp.","Unknown","NYSE"
"ATV","Acorn International","Unknown","NYSE"
"ATW","Atwood Oceanics","Unknown","NYSE"
"AU","Anglogold Ashanti Ltd","Unknown","NYSE"
"AU-A","Anglogold Ashanti Holdings Fin","Unknown","NYSE"
"AUO","Au Optronics Corp","Unknown","NYSE"
"AUQ","Aurico Gold Inc","Unknown","NYSE"
"AUY","Yamana Gold","Unknown","NYSE"
"AV","Aviva Plc","Unknown","NYSE"
"AVA","Avista Corp.","Unknown","NYSE"
"AVB","Avalonbay Communities","Unknown","NYSE"
"AVD","American Vanguard Corp.","Unknown","NYSE"
"AVF","American International Group","Unknown","NYSE"
"AVG","Avg Technologies N.V.","Unknown","NYSE"
"AVK","Advent Claymore Convertible Securities","Unknown","NYSE"
"AVP","Avon Products","Unknown","NYSE"
"AVT","Avnet","Unknown","NYSE"
"AVV","Aviva Plc","Unknown","NYSE"
"AVX","Avx Corp.","Unknown","NYSE"
"AVY","Avery Dennison Corp.","Unknown","NYSE"
"AWC","Alumina Ltd","Unknown","NYSE"
"AWF","Alliance World Dollar Fund II","Unknown","NYSE"
"AWH","Allied World Assurance Company","Unknown","NYSE"
"AWI","Armstrong World Industries Inc","Unknown","NYSE"
"AWK","American Water Works","Unknown","NYSE"
"AWP","Alpine Global Premier Properties","Unknown","NYSE"
"AWR","American States Water Company","Unknown","NYSE"
"AXE","Anixter International Inc.","Unknown","NYSE"
"AXL","American Axle & Manufacturing","Unknown","NYSE"
"AXP","American Express Company","Unknown","NYSE"
"AXR","Amrep Corp.","Unknown","NYSE"
"AXS","Axis Capital Holdings","Unknown","NYSE"
"AXS-A","Axis Capital Pfd A","Unknown","NYSE"
"AXS-C","Axis Capital Holdings Limited P","Unknown","NYSE"
"AYI","Acuity Brands Inc","Unknown","NYSE"
"AYN","Alliance New York Muni","Unknown","NYSE"
"AYR","Aircastle Limited","Unknown","NYSE"
"AZN","Astrazeneca Plc","Unknown","NYSE"
"AZO","Autozone","Unknown","NYSE"
"AZZ","Azz Inc.","Unknown","NYSE"
"B","Barnes Group","Unknown","NYSE"
"BA","Boeing Company","Unknown","NYSE"
"BAC","Bank Of America Corp.","Unknown","NYSE"
"BAC-C","Bac Capital TR Xii","Unknown","NYSE"
"BAC-D","Bac Dep Share D","Unknown","NYSE"
"BAC-E","Bank Amer Corp Dep R","Unknown","NYSE"
"BAC-H","Bank Amer Corp Pfd H","Unknown","NYSE"
"BAC-I","Bank Amer Corp Pfd","Unknown","NYSE"
"BAC-J","Bank Of America Pfd","Unknown","NYSE"
"BAC-L","Bank Amer Pfd Ser L","Unknown","NYSE"
"BAC-U","Bac Cap TR IV","Unknown","NYSE"
