"Code","Symbol","Industry","Board"
"A69.SI","Azeus Systems Holdings Ltd.","Unknown","SES"
"A6F.SI","Unionmet (singapore) Limited","Unknown","SES"
"A75.SI","Ace Achieve Infocom Limited","Unknown","SES"
"A78.SI","Liongold Corp Ltd","Unknown","SES"
"A7RU.SI","Cityspring Infrastruct Trust","Unknown","SES"
"A7S.SI","Sunvic Chemical Holdings Ltd","Unknown","SES"
"A8J.SI","China Farm Equipment Limited","Unknown","SES"
"A9A.SI","Lyxor Msci Taiwan Index Fund10","Unknown","SES"
"A9B.SI","Lyxor Hang Seng Index Fund 10","Unknown","SES"
"AD7.SI","China Bearing (singapore) Ltd.","Unknown","SES"
"AD8.SI","Sino Techfibre Limited","Unknown","SES"
"AI1.SI","Texchem-pack Holdings (s) Ltd.","Unknown","SES"
"AJ1.SI","Sakari Resources Limited","Unknown","SES"
"AJ2.SI","Ouhua Energy Holdings Limited","Unknown","SES"
"AK3.SI","Swiber Holdings Limited","Unknown","SES"
"AM3.SI","Gems Tv Holdings Limited","Unknown","SES"
"AO9.SI","Lyxor Korea 10","Unknown","SES"
"AP4.SI","Riverstone Holdings Limited","Unknown","SES"
"AU8U.SI","Capitaretail China Trust","Unknown","SES"
"AV5.SI","Chemoil Energy Limited","Unknown","SES"
"AW9U.SI","First Real Estate Inv Trust","Unknown","SES"
"B03.SI","Brc Asia Limited","Unknown","SES"
"B07.SI","Next-gen Satellite Comm Ltd","Unknown","SES"
"B08.SI","British & Malayan Trustees Ltd","Unknown","SES"
"B0I.SI","Foreland Fabrictech Hlds Ltd","Unknown","SES"
"B0Z.SI","China Fishery Group Limited","Unknown","SES"
"B10.SI","Boardroom Limited","Unknown","SES"
"B16.SI","Guocoleisure Limited","Unknown","SES"
"B1N.SI","Delong Holdings Limited","Unknown","SES"
"B1ZU.SI","Rickmers Maritime","Unknown","SES"
"B20.SI","Biosensors Int'l Group Ltd.","Unknown","SES"
"B22.SI","Hankore Environment Tec Grpltd","Unknown","SES"
"B26.SI","Ban Leong Technologies Limited","Unknown","SES"
"B28.SI","Bonvests Holdings Ltd","Unknown","SES"
"B2F.SI","M1 Limited","Unknown","SES"
"B2W.SI","Total Access Comm Pub Co Ltd","Unknown","SES"
"B2X.SI","China Yuanbang Prop Hldgs Ltd","Unknown","SES"
"B32.SI","Bh Global Marine Limited","Unknown","SES"
"B3C.SI","China Print Power Group Ltd","Unknown","SES"
"B49.SI","World Precision Machinery Ltd","Unknown","SES"
"B58.SI","Banyan Tree Holdings Limited","Unknown","SES"
"B61.SI","Bukit Sembawang Estates Ltd","Unknown","SES"
"B64.SI","Berger International Limited","Unknown","SES"
"B66.SI","Pt Berlian Laju Tanker Tbk","Unknown","SES"
"B69.SI","Broadway Industrial Group Ltd","Unknown","SES"
"B73.SI","Global Investments Limited","Unknown","SES"
"B7K.SI","Sin Ghee Huat Corporation Ltd.","Unknown","SES"
"B9R.SI","China Xlx Fertiliser Ltd.","Unknown","SES"
"B9S.SI","Cosmosteel Holdings Limited","Unknown","SES"
"BN2.SI","Valuetronics Holdings Limited","Unknown","SES"
"BN4.SI","Keppel Corporation Limited","Unknown","SES"
"BR9.SI","China Hongxing Sports Limited","Unknown","SES"
"BS6.SI","Yangzijiang Shipbldg Hldgs Ltd","Unknown","SES"
"C02.SI","Compact Metal Industries Ltd","Unknown","SES"
"C03.SI","China Merchants Prop Devtcoltd","Unknown","SES"
"C04.SI","Casa Holdings Limited","Unknown","SES"
"C05.SI","Chemical Industries (f.e.) Ltd","Unknown","SES"
"C06.SI","Csc Holdings Ltd","Unknown","SES"
"C07.SI","Jardine Cycle & Carriage Ltd","Unknown","SES"
"C09.SI","City Developments Limited","Unknown","SES"
"C0Z.SI","China Hongcheng Holdings Ltd","Unknown","SES"
"C10.SI","Chosen Holdings Limited","Unknown","SES"
"C11.SI","Cei Contract Manufacturing Ltd","Unknown","SES"
"C13.SI","Ch Offshore Ltd","Unknown","SES"
"C14.SI","Cwt Limited","Unknown","SES"
"C20.SI","Cerebos Pacific Limited","Unknown","SES"
"C22.SI","China Merchants Hldgs(pacific)","Unknown","SES"
"c29.SI","Chip Eng Seng Corporation Ltd","Unknown","SES"
"C2J.SI","Sunmart Holdings Limited","Unknown","SES"
"C2PU.SI","Parkwaylife Reit","Unknown","SES"
"C31.SI","Capitaland Limited","Unknown","SES"
"C33.SI","Chuan Hup Holdings Limited","Unknown","SES"
"C35.SI","Creative Master Bermuda Ltd","Unknown","SES"
"C37.SI","China International Hldgs Ltd","Unknown","SES"
"C38U.SI","Capitamall Trust","Unknown","SES"
"C3T.SI","Uni-asia Finance Corporation","Unknown","SES"
"C41.SI","Cortina Holdings Limited","Unknown","SES"
"C4P.SI","Liang Huat Aluminium Ltd","Unknown","SES"
"C50.SI","Cheung Woh Technologies Ltd","Unknown","SES"
"C52.SI","Comfortdelgro Corporation Ltd","Unknown","SES"
"C56.SI","Celestial Nutrifoods Limited","Unknown","SES"
"C59.SI","China Flexible Pack Hldg Ltd","Unknown","SES"
"C60.SI","Amplefield Limited","Unknown","SES"
"C61U.SI","Capitacommercial Trust","Unknown","SES"
"C68.SI","Mirach Energy Limited","Unknown","SES"
"C6L.SI","Singapore Airlines Ltd","Unknown","SES"
"C6U.SI","Singapore Airlines Ltd 200","Unknown","SES"
"C70.SI","City Developments Ltd Nccps","Unknown","SES"
"C71.SI","China Paper Holdings Limited","Unknown","SES"
"C76.SI","Creative Technology Ltd","Unknown","SES"
"C86.SI","China Sun Biochem Tech Gp Co.","Unknown","SES"
"C8R.SI","Jiutian Chemical Group Limited","Unknown","SES"
"C92.SI","China Haida Ltd.","Unknown","SES"
"C9Q.SI","Sinostar Pec Holdings Limited","Unknown","SES"
"CC3.SI","Starhub Ltd","Unknown","SES"
"CH8.SI","China Sunsine Chem Hldgs Ltd.","Unknown","SES"
"CL7.SI","R H Energy Ltd.","Unknown","SES"
"CT1.SI","Avi-tech Electronics Limited","Unknown","SES"
"CW4.SI","Lyxor Japan (topix) Fund 10","Unknown","SES"
"CX5.SI","Yong Xin Intl Holdings Ltd.","Unknown","SES"
"CY6U.SI","Ascendas India Trust","Unknown","SES"
"CZ3.SI","Reyphon Agriceutical Limited","Unknown","SES"
"CZ4.SI","Dutech Holdings Limited","Unknown","SES"
"D01.SI","Dairy Farm Int'l Holdings Ltd","Unknown","SES"
"D03.SI","Del Monte Pacific Limited","Unknown","SES"
"D04.SI","Datapulse Technology Limited","Unknown","SES"
"D05.SI","Dbs Group Holdings Ltd","Unknown","SES"
"D07.SI","Spdr Djia Etf Trust","Unknown","SES"
"D08.SI","Devotion Energy Group Limited","Unknown","SES"
"D11.SI","Design Studio Furniture Mfrltd","Unknown","SES"
"D1R.SI","Ara Asset Management Limited","Unknown","SES"
"D2S.SI","Sc Global Developments Ltd","Unknown","SES"
"D2U.SI","Cacola Furniture Intl Limited","Unknown","SES"
"D2V.SI","Changtian Plastic & Chem Ltd","Unknown","SES"
"D38.SI","Cdw Holding Limited","Unknown","SES"
"D3W.SI","Sinotel Technologies Ltd.","Unknown","SES"
"D4N.SI","China New Town Devt Co Limited","Unknown","SES"
"D50.SI","China Great Land Holdings Ltd.","Unknown","SES"
"D5IU.SI","Lippo Malls Indo Retail Trust","Unknown","SES"
"D5N.SI","Z-obee Holdings Limited","Unknown","SES"
"D6U.SI","Dynamic Colours Limited","Unknown","SES"
"D79.SI","C&g Env Protect Hldgs Ltd","Unknown","SES"
"D8DU.SI","First Ship Lease Trust","Unknown","SES"
"D9UW.SI","Yongnam Holdings Ltd W121214","Unknown","SES"
"DC9.SI","Fuxing China Group Limited","Unknown","SES"
"DK2.SI","Fibrechem Technologies Ncps","Unknown","SES"
"DM0.SI","Psc Corporation Ltd","Unknown","SES"
"DT2.SI","China Oilfield Tec Svcs Grpltd","Unknown","SES"
"DU4.SI","Mermaid Maritime Public Co Ltd","Unknown","SES"
"DZ8U.SI","Saizen Real Estate Inv Trust","Unknown","SES"
"E02.SI","Eu Yan Sang International Ltd","Unknown","SES"
"E13.SI","Ellipsiz Ltd","Unknown","SES"
"E15.SI","Transcu Group Limited","Unknown","SES"
"E16.SI","Elec & Eltek Int Co Ltd","Unknown","SES"
"E17.SI","Excelpoint Technology Ltd","Unknown","SES"
"E18.SI","Ecs Holdings Limited","Unknown","SES"
"E23.SI","Europtronic Group Ltd","Unknown","SES"
"E25.SI","8telecom Intl Holdings Co Ltd","Unknown","SES"
"E27.SI","Eucon Holding Limited","Unknown","SES"
"E28.SI","Frencken Group Limited","Unknown","SES"
"E3B.SI","Wee Hur Holdings Ltd.","Unknown","SES"
"E5H.SI","Golden Agri-resources Ltd","Unknown","SES"
"E5P.SI","The Hour Glass Limited","Unknown","SES"
"E6A.SI","Yongmao Holdings Limited","Unknown","SES"
"E6E.SI","Sound Global Ltd.","Unknown","SES"
"E6R.SI","Samko Timber Limited","Unknown","SES"
"E8Z.SI","Roxy-pacific Holdings Limited","Unknown","SES"
"E90.SI","China Sky Chem Fibre Co. Ltd.","Unknown","SES"
"E91.SI","Courage Marine Group Limited","Unknown","SES"
"E94.SI","Lizhong Wheel Group Ltd.","Unknown","SES"
"E9A.SI","Li Heng Chem Fibre Tech Ltd","Unknown","SES"
"E9L.SI","Joyas International Hldgs Ltd","Unknown","SES"
"EB5.SI","First Resources Limited","Unknown","SES"
"EB7.SI","Ktl Global Limited","Unknown","SES"
"EE6.SI","Mercator Lines (singapore) Ltd","Unknown","SES"
"EG0.SI","Jes International Holdings Ltd","Unknown","SES"
"EH5.SI","United Overseas Australia Ltd","Unknown","SES"
"EP4.SI","China Animal Healthcare Ltd.","Unknown","SES"
"ER0.SI","Ksh Holdings Limited","Unknown","SES"
"ES3.SI","Sti Etf","Unknown","SES"
"F01.SI","Freight Links Express Holdings","Unknown","SES"
"F03.SI","Food Empire Holdings Limited","Unknown","SES"
"F06.SI","Sunmoon Food Company Limited","Unknown","SES"
"F07.SI","Fds Networks Group Ltd","Unknown","SES"
"F10.SI","F J Benjamin Holdings Ltd","Unknown","SES"
"F11.SI","Fung Choi Media Group Limited","Unknown","SES"
"F12.SI","Fibrechem Technologies Limited","Unknown","SES"
"F13.SI","Fu Yu Corporation Ltd","Unknown","SES"
"F17.SI","Guocoland Limited","Unknown","SES"
"F18.SI","Full Apex (holdings) Limited","Unknown","SES"
"F1E.SI","Low Keng Huat (singapore) Ltd","Unknown","SES"
"F20.SI","Federal Int(2000) Ltd","Unknown","SES"
"F22.SI","Fischer Tech Ltd","Unknown","SES"
"F25U.SI","Fortune Real Estate Inv Trust","Unknown","SES"
"F2X.SI","China Taisan Tech Grp Hldgsltd","Unknown","SES"
"F31.SI","Fragrance Group Limited","Unknown","SES"
"F34.SI","Wilmar International Limited","Unknown","SES"
"F3EU.SI","Indiabulls Properties Invtrust","Unknown","SES"
"F3V.SI","Sino Construction Limited","Unknown","SES"
"F4B.SI","Ocbc Bk 5.1%ncps 100","Unknown","SES"
"F6D.SI","China Fibretech Ltd.","Unknown","SES"
"F83.SI","Cosco Corporation (s) Ltd","Unknown","SES"
