"Code","Symbol","Industry","Board"
"LEID.BA","Leyden S.A.I.C. y F.","Unknown","BCBA"
"LEID5.BA","Leyden S.A.I.C. y F.","Unknown","BCBA"
"LFC.BA","CHINA LIFE INSURAN CEDEAR EACH REP 0.5 ADR","Unknown","BCBA"
"LKOD.BA","LUKOIL OIL COMPANY CEDEAR EACH REP 0.25 SP ADR","Unknown","BCBA"
"LLY.BA","ELI LILLY AND CO CEDEAR EACH 4 REP 1 ORD NPV","Unknown","BCBA"
"LMT.BA","LOCKHEED MARTIN CO CEDEAR EACH 1 REP 1 ORD USD","Unknown","BCBA"
"LONG.BA","Longvie S.A.","Unknown","BCBA"
"LONG5.BA","Longvie S.A.","Unknown","BCBA"
"LYG.BA","LLOYDS BANKING GP CEDAR EACH REP 0.5 ADR","Unknown","BCBA"
"MBT.BA","MTS PJSC EACH CEDEAR REP 0.5 ADR","Unknown","BCBA"
"MCD.BA","MCDONALD'S CORP CEDEAR (4 REP 1 USD0.01)","Unknown","BCBA"
"MELI.BA","MERCADOLIBRE INC CEDEAR EACH REP 2 ORD NPV","Unknown","BCBA"
"MERA.BA","Meranol SACI","Unknown","BCBA"
"METR.BA","METROGAS SA 'B'ARS1","Unknown","BCBA"
"MIRG.BA","Mirgor S.A.","Unknown","BCBA"
"MIRG2.BA","Mirgor S.A.","Unknown","BCBA"
"MIRG3.BA","Mirgor S.A.","Unknown","BCBA"
"MMC.BA","MARSH & MCLENNAN CEDEAR EACH 4 REPR 1 USD1","Unknown","BCBA"
"MMM.BA","3M COMPANY CEDEAR REP 1/5 COM USD0.01","Unknown","BCBA"
"MO.BA","ALTRIA GROUP INC CEDEAR REP 1/4 COM USD0.333","Unknown","BCBA"
"MOLI.BA","Molinos Rio de la Plata","Unknown","BCBA"
"MOLI5.BA","Molinos Rio de la Plata","Unknown","BCBA"
"MON.BA","MONSANTO CEDEAR EACH REPR 5 USD0.01","Unknown","BCBA"
"MORI.BA","Morixe Hermanos SACI","Unknown","BCBA"
"MORI5.BA","Morixe Hermanos SACI","Unknown","BCBA"
"MRK.BA","MERCK & CO INC CEDEAR (10 REP 1 USD0.50)","Unknown","BCBA"
"MSFT.BA","MICROSOFT CORP CEDEARS EACH REP 1/5ORD USD","Unknown","BCBA"
"MSI.BA","MOTOROLA SOLUTIONS CEDEAR REP 1/5 ORD USD3","Unknown","BCBA"
"MTU.BA","MITSUBISHI UFJ FIN CEDEAR EACH REPR 1 ADR","Unknown","BCBA"
"MVIA.BA","Metrovias SA","Unknown","BCBA"
"NCON.BA","Nuevo Continente Sociedad Anonima","Unknown","BCBA"
"NEM.BA","NEWMONT MINING CP CEDEAR EA REP 1 COM USD1.60","Unknown","BCBA"
"NGG.BA","NATIONAL GRID CEDEAR EACH REP 1/2 ADR","Unknown","BCBA"
"NKE.BA","NIKE INC CEDEAR EACH REPR 1/3 CLS'B'","Unknown","BCBA"
"NOKA.BA","NOKIA OYJ CEDEAR EACH REP 1/5 ADR","Unknown","BCBA"
"NORT6.BA","Nortel Inversora SA","Unknown","BCBA"
"NSAN.BA","NISSAN MOTOR CO CEDEAR REP 1 ADR(CNV 2 NPV)","Unknown","BCBA"
"NUE.BA","NUCOR CORP CEDEAR EACH 2 REPR 1 USD0.4","Unknown","BCBA"
"NVS.BA","NOVARTIS AG CEDEAR EACH REP 0.5 ADR","Unknown","BCBA"
"OEST.BA","Grupo Concesionario del Oeste SA","Unknown","BCBA"
"OGZD.BA","GAZPROM PJSC CEDEAR EACH REP 0.5 ADR","Unknown","BCBA"
"ORAN.BA","ORANGE CEDEAR EACH 7 REPR 1 ADR","Unknown","BCBA"
"ORCL.BA","ORACLE CORP CEDEAR EACH REP 1/3 USD0.01","Unknown","BCBA"
"OUBS.BA","UBS AG CEDEAR EACH REP 1 SHS REG","Unknown","BCBA"
"OVOP.BA","Ovoprot International SA","Unknown","BCBA"
"PAC.BA","GPO AERO PACIFICO CEDEAR EACH REP 0.5 ADR","Unknown","BCBA"
"PAMP.BA","Pampa Energia SA","Unknown","BCBA"
"PATA.BA","SA Importadora y Export. de la Patagonia","Unknown","BCBA"
"PATA5.BA","SA Importadora y Export. de la Patagonia","Unknown","BCBA"
"PATR.BA","Patricios S.A.I.C.","Unknown","BCBA"
"PATY.BA","Quickfood SA","Unknown","BCBA"
"PEP.BA","PEPSICO INC CEDEAR REP 0.5 CP USD0.0166","Unknown","BCBA"
"PERK.BA","Pertrak S.A.","Unknown","BCBA"
"PERK5.BA","Pertrak S.A.","Unknown","BCBA"
"PESA.BA","Petrobras Argentina SA","Unknown","BCBA"
"PETR.BA","Petrolera Pampa SA","Unknown","BCBA"
"PFE.BA","PFIZER INC CEDEAR EACH 2 REP 1 USD0.05","Unknown","BCBA"
"PG.BA","PROCTER & GAMBLE CEDEAR EACH 5 REP 1 COM NPV","Unknown","BCBA"
"PHG.BA","KONINKLIJKE PHILIP CEDEAR EACH REP 1/5 ADR","Unknown","BCBA"
"POLL.BA","Polledo S.A.I.C. y F.","Unknown","BCBA"
"PREN1.BA","Papel Prensa S.A.","Unknown","BCBA"
"PSUR.BA","Petrolera del Conosur S.A.","Unknown","BCBA"
"PTR.BA","PETROCHINA CO EACH CEDEAR REP 0.25 ADR","Unknown","BCBA"
"QCOM.BA","QUALCOMM INC CEDEAR 11 REP 1 USD0.0001","Unknown","BCBA"
"RDS.BA","ROYAL DUTCH SHELL CEDEAR EACH REP 0.5'B' ADR","Unknown","BCBA"
"REGE.BA","Garcia Reguera S.A.","Unknown","BCBA"
"REP.BA","REPSOL SA EUR1","Unknown","BCBA"
"RIGO.BA","Rigolleau S.A.","Unknown","BCBA"
"RIGO5.BA","Rigolleau S.A.","Unknown","BCBA"
"RIGO6.BA","Rigolleau S.A.","Unknown","BCBA"
"RIO.BA","RIO TINTO CEDEAR EACH 4 REPR 1 ADR","Unknown","BCBA"
"ROSE.BA","Instituto Rosenbusch S.A.","Unknown","BCBA"
"ROSE5.BA","Instituto Rosenbusch S.A.","Unknown","BCBA"
"SALO.BA","Ceramica San Lorenzo ICSA","Unknown","BCBA"
"SAMI.BA","SA San Miguel AGICI y F","Unknown","BCBA"
"SAP.BA","SAP SE CEDEAR EACH 3 REP 1 ADR","Unknown","BCBA"
"SBUX.BA","STARBUCKS CORP CEDEAR EACH REPR 1 COM USD","Unknown","BCBA"
"SCCO.BA","SOUTHERN COPPER CO CEDEAR EACH REP 0.5 ORD SHS","Unknown","BCBA"
"SEMI.BA","Molinos Juan Semino SA","Unknown","BCBA"
"SIEGY.BA","SIEMENS AG CEDEAR EACH 3 REP 1 ADR","Unknown","BCBA"
"SLB.BA","SCHLUMBERGER CEDEAR EACH 3 REP 1 USD0.01","Unknown","BCBA"
"SMSN.BA","SAMSUNG ELECTRONIC CEDEAR EACH REP 1/14 GDR","Unknown","BCBA"
"SNA.BA","SNAP-ON INC CEDEAR EACH 2 REP 1 ORD COM","Unknown","BCBA"
"SNE.BA","SONY CORP CED REP 1/2 ADR(CNV 1 NPV)","Unknown","BCBA"
"SNIA.BA","Sniafa S.A.","Unknown","BCBA"
"SNIA5.BA","Sniafa S.A.","Unknown","BCBA"
"SNP.BA","CHINA PETROLEUM & EACH CEDEAR REP 0.333 ADR","Unknown","BCBA"
"SPLS.BA","STAPLES INC CEDEAR EACH REP 1 ORD USD1","Unknown","BCBA"
"STD.BA","BANCO SANTANDER EUR0.50(REGD)","Unknown","BCBA"
