"Code","Symbol","Industry","Board"
"IRV.L","INTERSERVE","Unknown","London"
"IPSA.L","IPSA GRP","Unknown","London"
"ISG.L","ISG","Unknown","London"
"KLR.L","KELLER GRP.","Unknown","London"
"KENV.L","KENNEDY","Unknown","London"
"KENZ.L","KENTZ CORP","Unknown","London"
"KIE.L","KIER GROUP","Unknown","London"
"KGP.L","KINGSPAN GRP.","Unknown","London"
"52PA.L","LECICO GDR(4A)","Unknown","London"
"MSLH.L","MARSHALLS","Unknown","London"
"MAYG.L","MAY GURNEY","Unknown","London"
"MDM.L","MDM ENGIN.","Unknown","London"
"MER.L","MEARS GROUP","Unknown","London"
"MBH.L","MICHELMERSH","Unknown","London"
"MGNS.L","MORGAN SINDALL","Unknown","London"
"MOGP.L","MOUNTFIELD","Unknown","London"
"NXR.L","NORCROS","Unknown","London"
"NTBR.L","NORTHERN BEAR","Unknown","London"
"NMD.L","NTH.MID.CONS","Unknown","London"
"54UD.L","OJSC LSR A","Unknown","London"
"PPA.L","PAN PACIFIC AGGREG","Unknown","London"
"PINN.L","PINNACLE TECH","Unknown","London"
"PCH.L","POCHINS","Unknown","London"
"RHL.L","REDHALL GROUP","Unknown","London"
"RNWH.L","RENEW HOLDINGS","Unknown","London"
"SFR.L","SEVERFIELD","Unknown","London"
"SHFT.L","SHAFT SINK HDGS NPV","Unknown","London"
"SHI.L","SIG","Unknown","London"
"STCM.L","STEPPE CEMENT","Unknown","London"
"BB56.L","SUEZ CEM.GDR 4A","Unknown","London"
"SPGH.L","SUPERGLASS HLDGS","Unknown","London"
"TNCI.L","TINCI HLDGS","Unknown","London"
"TON.L","TITON HLDGS.","Unknown","London"
"TCN.L","TRICORN GRP.","Unknown","London"
"TYMN.L","TYMAN","Unknown","London"
"WTH.L","WATER HALL GRP","Unknown","London"
"WTM.L","WATERMAN GROUP","Unknown","London"
"WYG.L","WYG","Unknown","London"
"ALK.L","ALKANE ENERGY","Unknown","London"
"CWR.L","CERES POWER","Unknown","London"
"CESE.L","CESC DS","Unknown","London"
"DAT.L","DATANG INTL H","Unknown","London"
"DRX.L","DRAX","Unknown","London"
"FEEA.L","FED GRD SP GDR-144A","Unknown","London"
"GOOD.L","GOOD ENERGY GRP","Unknown","London"
"GKO.L","GREENKO","Unknown","London"
"HEGY.L","HELIUS ENG","Unknown","London"
"JEL.L","JERSEY ELECTRIC-A-","Unknown","London"
"92XY.L","JSC RUS A","Unknown","London"
"KED.L","KEDCO","Unknown","London"
"KSK.L","KSK POWER","Unknown","London"
"LEAF.L","LEAF CLEAN","Unknown","London"
"MYT.L","MYTRAH ENERGY","Unknown","London"
"NG.L","NATIONAL GRID","Unknown","London"
"NTEA.L","NTHN.ELEC.PRF","Unknown","London"
"OPG.L","OPG POWER VENTURES","Unknown","London"
"PHE.L","POWERHOUSE ENGY GRP","Unknown","London"
"RIFA.L","RELIANCE INF A","Unknown","London"
"REH.L","RENEW. ENERGY","Unknown","London"
"WIND.L","RENEWABLE ENG.","Unknown","London"
"RUR.L","RURELEC","Unknown","London"
"SEA.L","SEAENERGY","Unknown","London"
"SSE.L","SSE","Unknown","London"
"UTW.L","UTILITYWISE","Unknown","London"
"AEG.L","ACTIVE ENERGY GRP","Unknown","London"
"AFC.L","AFC ENERGY","Unknown","London"
"AND.L","ANDOR TECHNOLOGY","Unknown","London"
"AZEM.L","AZ ELECTRO.","Unknown","London"
"BGBL.L","BGLOBAL","Unknown","London"
"BSST.L","BLUESTAR","Unknown","London"
"CPX.L","CAP-XX","Unknown","London"
"CFU.L","CERAMIC FUEL","Unknown","London"
"CML.L","CML MICROSYSTEM","Unknown","London"
"CRAW.L","CRAWSHAW","Unknown","London"
"CGVA.L","CROMPTON GR 4A","Unknown","London"
"DSN.L","DENSITRON TECH.","Unknown","London"
"DWHT.L","DEWHURST","Unknown","London"
"DWHA.L","DEWHURST 'A'","Unknown","London"
"DIA.L","DIALIGHT","Unknown","London"
"DNO.L","DOMINO PRINT.","Unknown","London"
