"Code","Symbol","Industry","Board"
"EQS.ZA","Eqstra Holdings Limited","Unknown","JSE"
"EQU.ZA","Equites Property Fund Ltd","Unknown","JSE"
"ERB.ZA","Erbacon Investment Holdings Limited","Unknown","JSE"
"ERN.ZA","Erin Energy Corporation","Unknown","JSE"
"ESR.ZA","Esor Ltd","Unknown","JSE"
"ETFGLD.ZA","AfricaGold","Unknown","JSE"
"ETFPLD.ZA","AfricaPalladium Debs","Unknown","JSE"
"ETFPLT.ZA","AfricaPlatinum","Unknown","JSE"
"ETFRHO.ZA","AfricaRhodium ETF","Unknown","JSE"
"EXX.ZA","Exxaro Resources Limited","Unknown","JSE"
"FBR.ZA","Famous Brands Ltd","Unknown","JSE"
"FCR.ZA","Ferrum Crescent Limited","Unknown","JSE"
"FDP.ZA","Freedom Property Fund Ltd","Unknown","JSE"
"FFA.ZA","Fortress Income Fund Ltd","Unknown","JSE"
"FFB.ZA","Fortress Income Fund Ltd","Unknown","JSE"
"FGL.ZA","Finbond Group Ltd","Unknown","JSE"
"FPT.ZA","Fountainhead Property Trust","Unknown","JSE"
"FRT.ZA","Faritec Holdings Ltd","Unknown","JSE"
"FSE.ZA","Firestone Energy Limited","Unknown","JSE"
"FSR.ZA","FirstRand Limited","Unknown","JSE"
"FSRP.ZA","FirstRand Limited","Unknown","JSE"
"FUU.ZA","First Uranium Corp","Unknown","JSE"
"FVT.ZA","Fairvest Property Hldgs","Unknown","JSE"
"GAI.ZA","GAIA Infrastructure Capital Ltd","Unknown","JSE"
"GAM.ZA","Global Asset Management Pty Ltd","Unknown","JSE"
"GBG.ZA","Great Basin Gold Ltd","Unknown","JSE"
"GBI.ZA","Gold Brands Inv Ltd","Unknown","JSE"
"GDN.ZA","Gooderson Leisure Corporation Limited","Unknown","JSE"
"GFI.ZA","Gold Fields Limited","Unknown","JSE"
"GGM.ZA","Goliath Gold Mining Ltd","Unknown","JSE"
"GIJ.ZA","Gijima Group Ltd","Unknown","JSE"
"GIVFIN.ZA","NewFunds S&P GIVI SA Fin","Unknown","JSE"
"GIVIND.ZA","NewFunds S&P GIVI SA Ind","Unknown","JSE"
"GIVISA.ZA","NewFunds S&P GIVI SA T50","Unknown","JSE"
"GIVRES.ZA","NewFunds S&P GIVI SA Res","Unknown","JSE"
"GIY.ZA","Giyani Gold Corporation","Unknown","JSE"
"GLD.ZA","NewGold ETF","Unknown","JSE"
"GLN.ZA","Glencore PLC","Unknown","JSE"
"GND.ZA","Grindrod Limited","Unknown","JSE"
"GNDP.ZA","Grindrod Limited","Unknown","JSE"
"GOLDEN.ZA","IB GOLDEN ETN OCT17","Unknown","JSE"
"GPL.ZA","Grand Parade Investments Ltd","Unknown","JSE"
"GRF.ZA","Group Five Limited","Unknown","JSE"
"GRP.ZA","Greenbay Properties Ltd","Unknown","JSE"
"GRT.ZA","Growthpoint Properties Limited","Unknown","JSE"
"GTC.ZA","Globe Trade Centre S.A.","Unknown","JSE"
"HAR.ZA","Harmony Gold Mining Company Ltd","Unknown","JSE"
"HCI.ZA","Hosken Consolidated Investments Limited","Unknown","JSE"
"HDC.ZA","Hudaco Industries Limited","Unknown","JSE"
"HIL.ZA","HomeChoice International PLC","Unknown","JSE"
"HLM.ZA","Hulamin Limited","Unknown","JSE"
"HPB.ZA","Hospitality Property Fund Limited","Unknown","JSE"
"HSP.ZA","Holdsport Ltd","Unknown","JSE"
"HUG.ZA","Huge Group Ltd.","Unknown","JSE"
"HUL.ZA","Hulisani Ltd","Unknown","JSE"
"HWA.ZA","Hwange Colliery Ltd","Unknown","JSE"
"HWN.ZA","Howden Africa Holdings Limited","Unknown","JSE"
"HYP.ZA","Hyprop Inv Ltd","Unknown","JSE"
"IAP.ZA","Investec Australia Property Fund","Unknown","JSE"
"IDQ.ZA","Indequity Group Limited","Unknown","JSE"
"IHL.ZA","Inter. Hotel Group Ltd","Unknown","JSE"
"ILA.ZA","Iliad Africa Limited","Unknown","JSE"
"ILE.ZA","Imbalie Beauty Ltd","Unknown","JSE"
"ILRP1.ZA","IL REDEEMABLEPREF1 MAR17","Unknown","JSE"
"ILRP2.ZA","IL REDEEMABLEPREF2 MAR19","Unknown","JSE"
"ILU.ZA","Indluplace Properties Ltd","Unknown","JSE"
"ILV.ZA","Illovo Sugar Limited","Unknown","JSE"
"IMP.ZA","Impala Platinum Holdings Limited","Unknown","JSE"
"IMRP1.ZA","IM REDEEMABLEPREF1AUG21","Unknown","JSE"
"IMRP2.ZA","IM REDEEMABLEPREF2AUG21","Unknown","JSE"
"IMRP3.ZA","IM REDEEMABLEPREF3NOV21","Unknown","JSE"
