"Code","Symbol","Industry","Board"
"L&E-R.TH","Lighting and Equipment PCL","Unknown","BKK"
"LALIN.TH","Lalin Property Public Company Limited","Unknown","BKK"
"LANNA.TH","Lanna Resources Public Company Limited","Unknown","BKK"
"LDC.TH","LDC Dental PCL","Unknown","BKK"
"LEE.TH","Lee Feed Mill Public Company Limited","Unknown","BKK"
"LH.TH","Land & Houses Public Company Limited","Unknown","BKK"
"LHBANK.TH","LH Financial Group PCL","Unknown","BKK"
"LHHOTEL.TH","LH Hotel Leasehold Real Estate Invt Trst","Unknown","BKK"
"LHK.TH","Lohakit Metal PCL","Unknown","BKK"
"LHPF.TH","Land & Huses Frhld & Leashld Proprty Fnd","Unknown","BKK"
"LHSC.TH","LH Shopping Centers Leasehold REIT","Unknown","BKK"
"LIT.TH","Lease IT PCL","Unknown","BKK"
"LOXLEY.TH","Loxley PCL","Unknown","BKK"
"LPH.TH","Ladprao General Hospital PCL","Unknown","BKK"
"LPN.TH","L.P.N. Development PCL","Unknown","BKK"
"LRH.TH","Laguna Resorts and Hotels PCL","Unknown","BKK"
"LST.TH","Lam Soon (Thailand) PCL","Unknown","BKK"
"LTX.TH","Luckytex (Thailand) PCL","Unknown","BKK"
"LUXF.TH","Luxury Real Estate Investment Fund","Unknown","BKK"
"LVT.TH","L.V. Technology Public Company Limited","Unknown","BKK"
"M.TH","MK Restaurant Group PCL","Unknown","BKK"
"M-AAA.TH","MFC Amazing A-la Andaman Property Fund","Unknown","BKK"
"M-CHAI.TH","Mahachai Hospital Public Company Limited","Unknown","BKK"
"M-II.TH","MFC Industrial Investment Property","Unknown","BKK"
"M-PAT.TH","MFC PATONG HERITAGE PROPERTY FUND","Unknown","BKK"
"M-STOR.TH","MFC-Strategic Storage Fund","Unknown","BKK"
"MACO.TH","Master Ad PCL","Unknown","BKK"
"MAJOR.TH","Major Cineplex Group Public Co Ltd","Unknown","BKK"
"MAKRO.TH","Siam Makro Public Company Limited","Unknown","BKK"
"MALEE.TH","Malee Group PCL","Unknown","BKK"
"MANRIN.TH","Mandarin Hotel Public Company Limited","Unknown","BKK"
"MATCH.TH","Matching Maximize Solution PCL","Unknown","BKK"
"MATI.TH","Matichon PCL","Unknown","BKK"
"MAX.TH","Max Metal Corporation PCL","Unknown","BKK"
"MBAX.TH","Multibax PCL","Unknown","BKK"
"MBK.TH","MBK PCL","Unknown","BKK"
