"Code","Symbol","Industry","Board"
"3OW.SG","VITA SWEET","Unknown","Stuttgart"
"DRW3.DE","Draegerwerk AG & Co. KGaA","Unknown","Xetra"
"W8Z.DE","YALTA","Unknown","Xetra"
"CCP.F","AVENSYS","Unknown","Frankfurt"
"O2C.DE","C.A.T. Oil AG","Unknown","Xetra"
"COM.DE","Comdirect Bank AG","Unknown","Xetra"
"TEG.DE","TAG Immobilien AG","Unknown","Xetra"
"HRL.F","HALO RESOURCES","Unknown","Frankfurt"
"L6Y.F","ERONGO ENERGY","Unknown","Frankfurt"
"OLM.F","MINDORO RESOURCE","Unknown","Frankfurt"
"WIR.DE","Windsor AG","Unknown","Xetra"
"RR5.F","RANGE RESOURCES","Unknown","Frankfurt"
"GW4.F","CANDENTE COPPER","Unknown","Frankfurt"
"R2X.F","ANDOVER VENTURES","Unknown","Frankfurt"
"BAF.F","Balda AG","Unknown","Frankfurt"
"APM.DE","Ad Pepper Media Intl","Unknown","Xetra"
"S28.F","LHKX CAPITAL","Unknown","Frankfurt"
"WAS.DE","H&R Wasag AG","Unknown","Xetra"
"3C1.F","CMZ HLDGS","Unknown","Frankfurt"
"GAZ.F","GAZPROM SP ADR","Unknown","Frankfurt"
"5AB.DE","ASIAN BAMBOO","Unknown","Xetra"
"SRLZF.F","SALAZAR RESOURCES","Unknown","Frankfurt"
"3MT.DE","VIETNAM PROPRTY HLD","Unknown","Xetra"
"O3S.BE","OCEAN SKY INTL","Unknown","Berlin"
"SFQ.DE","SAF HOLLAND","Unknown","Xetra"
"N9V.F","Nanoventure NV","Unknown","Frankfurt"
"Q9W.F","AMI RESOURCES","Unknown","Frankfurt"
"P01.F","COLT RESOURCES","Unknown","Frankfurt"
"LOE.DE","Loewe AG","Unknown","Xetra"
"VVS.DE","KMA GLOBAL SOL INTL","Unknown","Xetra"
"IVU.DE","Ivu Traffic Technologies AG","Unknown","Xetra"
"NID.DE","WEST AFRICA MIN","Unknown","Xetra"
"A8Q.F","ASIA POWER CORP","Unknown","Frankfurt"
"LTZ.F","ANCAN RES","Unknown","Frankfurt"
"PNY.F","PINE TECH HLDGS","Unknown","Frankfurt"
"S9D.F","BUSINESS CHNL","Unknown","Frankfurt"
"B6I.F","BRAVO GOLD","Unknown","Frankfurt"
"VIA.DE","Vivacon AG","Unknown","Xetra"
"T5EA.F","TERAX ENERGY","Unknown","Frankfurt"
"NID.F","WEST AFRICA MIN","Unknown","Frankfurt"
"3MYA.F","MYGUIDE INTERNET","Unknown","Frankfurt"
"NUB.F","NUENERGY CAPITAL","Unknown","Frankfurt"
"B5A.DE","Bauer AG","Unknown","Xetra"
"33R.F","ROME RESOURCES","Unknown","Frankfurt"
"M5Z.DE","Manz Automation AG","Unknown","Xetra"
"LK6.F","CELLCYTE GENET","Unknown","Frankfurt"
"EIO.DE","ENVIO","Unknown","Xetra"
"KB2.F","MATSA RESOURCES","Unknown","Frankfurt"
"PKR.F","PHARMA KONTOR","Unknown","Frankfurt"
"SMX.F","STERLING MINING","Unknown","Frankfurt"
"PA8.DE","Paion AG","Unknown","Xetra"
"QMV.SG","ASIAN CAPITAL RESOU","Unknown","Stuttgart"
"NF5.F","FEARLESS INTL","Unknown","Frankfurt"
"G4U.F","GLOBE METALS","Unknown","Frankfurt"
"WMR.F","ADULTSHOP.COM","Unknown","Frankfurt"
"YTR.F","YTC RESOURCES","Unknown","Frankfurt"
"4IB.DE","IBMC CHINA AG","Unknown","Xetra"
"0M2.F","ALL AMER PET","Unknown","Frankfurt"
"S45.F","SELECT BK","Unknown","Frankfurt"
"G9O.BE","GARB OIL & POWER","Unknown","Berlin"
"YQJ1.F","TRANSAMERICAN","Unknown","Frankfurt"
"U2O.F","UPSNAP","Unknown","Frankfurt"
"BVN.F","BEVINCO","Unknown","Frankfurt"
"TUUF.F","SOLARTRON -F-","Unknown","Frankfurt"
"GIV.DE","GREENVIRONMENT NPV","Unknown","Xetra"
"BMQ.F","Business Media China AG","Unknown","Frankfurt"
"PUM.DE","Puma AG","Unknown","Xetra"
"EVD.DE","CTS Eventim AG","Unknown","Xetra"
"GAZ.DE","GAZPROM SP ADR","Unknown","Xetra"
"E6B.F","ELEMENTAL MINERALS","Unknown","Frankfurt"
"M5Q.F","MEGASTAR DEVELOPMNT","Unknown","Frankfurt"
"VVE.F","Deep Well Oil & Gas","Unknown","Frankfurt"
"DRW8.DE","DRAEGERWERK","Unknown","Xetra"
"P1Z.DE","Patrizia Immobilien AG","Unknown","Xetra"
"H9T.F","HI HO SILVER","Unknown","Frankfurt"
"B4K.F","BUFFALO GOLD","Unknown","Frankfurt"
"RO2A.F","ROCKWELL DIAMONDS","Unknown","Frankfurt"
"SBH.HM","SANGUI BIOTECH INTL","Unknown","Hamburg"
"CEV.DE","Centrotec Hochleistung AG","Unknown","Xetra"
"8MK.DE","MI MEDIA HLDG","Unknown","Xetra"
"A9D.F","ALEXANDRIA MINERALS","Unknown","Frankfurt"
"MAL.F","BLUE SKY URANIUM","Unknown","Frankfurt"
"H7K.F","HILL END GOLD","Unknown","Frankfurt"
"SAE1.F","SANYO ELECTRIC","Unknown","Frankfurt"
"3FS.F","FASHIONACT REG-S","Unknown","Frankfurt"
"PCF.F","PACIFIC LOTTERY","Unknown","Frankfurt"
"HCK.DE","Hucke AG","Unknown","Xetra"
"GROA.DE","QUANMAX","Unknown","Xetra"
"AOX.DE","ALSTRIA OFFICE REIT","Unknown","Xetra"
"MS2.F","RIO ALTO MINING","Unknown","Frankfurt"
"L8Z.F","PLAYJACK","Unknown","Frankfurt"
"KSC.DE","KPS N","Unknown","Xetra"
"AFX.DE","Carl Zeiss Meditec AG","Unknown","Xetra"
"SOO1.DE","Solon AG fuer Solartechnik","Unknown","Xetra"
"HNS.SG","APPLIED SOLAR","Unknown","Stuttgart"
"EUC.DE","Euromicron AG","Unknown","Xetra"
"SB1.F","Schmack Biogas AG","Unknown","Frankfurt"
"G24.DE","GB MINING HLDG","Unknown","Xetra"
"R1E.F","VICTORY WEST","Unknown","Frankfurt"
