"Code","Symbol","Name","英文名称","注册地址","A股代码","A股简称","A股上市日期","A股总股本","A股流通股本","B股代码","B股 简 称","B股上市日期","B股总股本","B股流通股本","地 区","省 份","城 市","所属行业","公司网址"
600688.SS,"S上石化","中国石化上海石油化工股份有限公司","","","","","","","","","","","","","","","","",""
600689.SS,"上海三毛","上海三毛企业（集团）股份有限公司","","","","","","","","","","","","","","","","",""
600690.SS,"青岛海尔","青岛海尔股份有限公司","","","","","","","","","","","","","","","","",""
600691.SS,"*ST东碳","东新电碳股份有限公司","","","","","","","","","","","","","","","","",""
600692.SS,"亚通股份","上海亚通股份有限公司","","","","","","","","","","","","","","","","",""
600693.SS,"东百集团","福建东百集团股份有限公司","","","","","","","","","","","","","","","","",""
600694.SS,"大商股份","大商集团股份有限公司","","","","","","","","","","","","","","","","",""
600695.SS,"大江股份","上海大江(集团)股份有限公司","","","","","","","","","","","","","","","","",""
600696.SS,"多伦股份","上海多伦实业股份有限公司","","","","","","","","","","","","","","","","",""
600697.SS,"欧亚集团","长春欧亚集团股份有限公司","","","","","","","","","","","","","","","","",""
600698.SS,"ST轻骑","济南轻骑摩托车股份有限公司","","","","","","","","","","","","","","","","",""
600699.SS,"*ST得亨","辽源得亨股份有限公司","","","","","","","","","","","","","","","","",""
600701.SS,"工大高新","哈尔滨工大高新技术产业开发股份有限公司","","","","","","","","","","","","","","","","",""
600702.SS,"沱牌曲酒","四川沱牌曲酒股份有限公司","","","","","","","","","","","","","","","","",""
600703.SS,"三安光电","三安光电股份有限公司","","","","","","","","","","","","","","","","",""
600704.SS,"中大股份","浙江中大集团股份有限公司","","","","","","","","","","","","","","","","",""
600706.SS,"ST长信","长安信息产业(集团)股份有限公司","","","","","","","","","","","","","","","","",""
600707.SS,"彩虹股份","彩虹显示器件股份有限公司","","","","","","","","","","","","","","","","",""
600708.SS,"海博股份","上海海博股份有限公司","","","","","","","","","","","","","","","","",""
600710.SS,"常林股份","常林股份有限公司","","","","","","","","","","","","","","","","",""
600711.SS,"ST雄震","厦门雄震矿业集团股份有限公司","","","","","","","","","","","","","","","","",""
600712.SS,"南宁百货","南宁百货大楼股份有限公司","","","","","","","","","","","","","","","","",""
600713.SS,"南京医药","南京医药股份有限公司","","","","","","","","","","","","","","","","",""
600714.SS,"ST金瑞","青海金瑞矿业发展股份有限公司","","","","","","","","","","","","","","","","",""
600715.SS,"ST松辽","松辽汽车股份有限公司","","","","","","","","","","","","","","","","",""
600716.SS,"凤凰股份","江苏凤凰置业投资股份有限公司","","","","","","","","","","","","","","","","",""
600717.SS,"天津港","天津港股份有限公司","","","","","","","","","","","","","","","","",""
600718.SS,"东软集团","东软集团股份有限公司","","","","","","","","","","","","","","","","",""
600719.SS,"大连热电","大连热电股份有限公司","","","","","","","","","","","","","","","","",""
600720.SS,"祁连山","甘肃祁连山水泥集团股份有限公司","","","","","","","","","","","","","","","","",""
600721.SS,"ST百花","新疆百花村股份有限公司","","","","","","","","","","","","","","","","",""
600722.SS,"*ST金化","河北金牛化工股份有限公司","","","","","","","","","","","","","","","","",""
600723.SS,"西单商场","北京市西单商场股份有限公司","","","","","","","","","","","","","","","","",""
600724.SS,"宁波富达","宁波富达股份有限公司","","","","","","","","","","","","","","","","",""
600725.SS,"云维股份","云南云维股份有限公司","","","","","","","","","","","","","","","","",""
600726.SS,"华电能源","华电能源股份有限公司","","","","","","","","","","","","","","","","",""
600728.SS,"*ST新太","新太科技股份有限公司","","","","","","","","","","","","","","","","",""
600729.SS,"重庆百货","重庆百货大楼股份有限公司","","","","","","","","","","","","","","","","",""
600730.SS,"中国高科","中国高科集团股份有限公司","","","","","","","","","","","","","","","","",""
600731.SS,"湖南海利","湖南海利化工股份有限公司","","","","","","","","","","","","","","","","",""
600732.SS,"上海新梅","上海新梅置业股份有限公司","","","","","","","","","","","","","","","","",""
600733.SS,"S前锋","成都前锋电子股份有限公司","","","","","","","","","","","","","","","","",""
600734.SS,"实达集团","福建实达集团股份有限公司","","","","","","","","","","","","","","","","",""
600735.SS,"新华锦","山东新华锦国际股份有限公司","","","","","","","","","","","","","","","","",""
600736.SS,"苏州高新","苏州新区高新技术产业股份有限公司","","","","","","","","","","","","","","","","",""
600737.SS,"中粮屯河","中粮屯河股份有限公司","","","","","","","","","","","","","","","","",""
600738.SS,"兰州民百","兰州民百(集团)股份有限公司","","","","","","","","","","","","","","","","",""
600739.SS,"辽宁成大","辽宁成大股份有限公司","","","","","","","","","","","","","","","","",""
600740.SS,"*ST山焦","山西焦化股份有限公司","","","","","","","","","","","","","","","","",""
600741.SS,"华域汽车","华域汽车系统股份有限公司","","","","","","","","","","","","","","","","",""
600742.SS,"一汽富维","长春一汽富维汽车零部件股份有限公司","","","","","","","","","","","","","","","","",""
600743.SS,"华远地产","华远地产股份有限公司","","","","","","","","","","","","","","","","",""
600744.SS,"华银电力","大唐华银电力股份有限公司","","","","","","","","","","","","","","","","",""
600745.SS,"中茵股份","中茵股份有限公司","","","","","","","","","","","","","","","","",""
600746.SS,"江苏索普","江苏索普化工股份有限公司","","","","","","","","","","","","","","","","",""
600747.SS,"大连控股","大连大显控股股份有限公司","","","","","","","","","","","","","","","","",""
600748.SS,"上实发展","上海实业发展股份有限公司","","","","","","","","","","","","","","","","",""
600749.SS,"西藏旅游","西藏旅游股份有限公司","","","","","","","","","","","","","","","","",""
600750.SS,"江中药业","江中药业股份有限公司","","","","","","","","","","","","","","","","",""
600751.SS,"SST天海","天津市海运股份有限公司","","","","","","","","","","","","","","","","",""
600753.SS,"东方银星","河南东方银星投资股份有限公司","","","","","","","","","","","","","","","","",""
600754.SS,"锦江股份","上海锦江国际酒店发展股份有限公司","","","","","","","","","","","","","","","","",""
600755.SS,"厦门国贸","厦门国贸集团股份有限公司","","","","","","","","","","","","","","","","",""
600756.SS,"浪潮软件","山东浪潮齐鲁软件产业股份有限公司","","","","","","","","","","","","","","","","",""
600757.SS,"*ST源发","上海华源企业发展股份有限公司","","","","","","","","","","","","","","","","",""
600758.SS,"红阳能源","辽宁红阳能源投资股份有限公司","","","","","","","","","","","","","","","","",""
600759.SS,"正和股份","海南正和实业集团股份有限公司","","","","","","","","","","","","","","","","",""
600760.SS,"东安黑豹","东安黑豹股份有限公司","","","","","","","","","","","","","","","","",""
600761.SS,"安徽合力","安徽合力股份有限公司","","","","","","","","","","","","","","","","",""
600763.SS,"通策医疗","通策医疗投资股份有限公司","","","","","","","","","","","","","","","","",""
600764.SS,"中电广通","中电广通股份有限公司","","","","","","","","","","","","","","","","",""
600765.SS,"中航重机","中航重机股份有限公司","","","","","","","","","","","","","","","","",""
600766.SS,"园城股份","烟台园城企业集团股份有限公司","","","","","","","","","","","","","","","","",""
600767.SS,"运盛实业","运盛(上海)实业股份有限公司","","","","","","","","","","","","","","","","",""
600768.SS,"宁波富邦","宁波富邦精业集团股份有限公司","","","","","","","","","","","","","","","","",""
600769.SS,"*ST祥龙","武汉祥龙电业股份有限公司","","","","","","","","","","","","","","","","",""
600770.SS,"综艺股份","江苏综艺股份有限公司","","","","","","","","","","","","","","","","",""
600771.SS,"ST东盛","东盛科技股份有限公司","","","","","","","","","","","","","","","","",""
600773.SS,"西藏城投","西藏城市发展投资股份有限公司","","","","","","","","","","","","","","","","",""
600774.SS,"汉商集团","武汉市汉商集团股份有限公司","","","","","","","","","","","","","","","","",""
600775.SS,"南京熊猫","南京熊猫电子股份有限公司","","","","","","","","","","","","","","","","",""
600776.SS,"东方通信","东方通信股份有限公司","","","","","","","","","","","","","","","","",""
600777.SS,"新潮实业","烟台新潮实业股份有限公司","","","","","","","","","","","","","","","","",""
600778.SS,"友好集团","新疆友好(集团)股份有限公司","","","","","","","","","","","","","","","","",""
600779.SS,"水井坊","四川水井坊股份有限公司","","","","","","","","","","","","","","","","",""
600780.SS,"通宝能源","山西通宝能源股份有限公司","","","","","","","","","","","","","","","","",""
600781.SS,"上海辅仁","上海辅仁实业（集团）股份有限公司","","","","","","","","","","","","","","","","",""
