"Code","Symbol","Industry","Board"
"DJIMT.TR","BIZIM MENKUL DEGERDJIM TURKEY ETF","Unknown","IST"
"DJIST.TR","DOW JONES ISTANBUL 20 ETF","Unknown","IST"
"DMSAS.TR","Demisas Dokum Emaye Mamulleri Sanayi AS","Unknown","IST"
"DOAS.TR","Dogus Otomotiv Servis ve Ticaret A.S.","Unknown","IST"
"DOBUR.TR","Dogan Burda Dergi Yayincilik ve Pzrlm AS","Unknown","IST"
"DOCO.TR","DO & CO AG - Istanbul listing","Unknown","IST"
"DOGUB.TR","Dogusan Boru Sanayi ve Ticaret A.S.","Unknown","IST"
"DOHOL.TR","Dogan Sirketler Grubu Holding AS","Unknown","IST"
"DURDO.TR","Duran Dogan Basim ve Ambalaj San. A.S","Unknown","IST"
"DYHOL.TR","Dogan Yayin Holding AS","Unknown","IST"
"DYOBY.TR","Dyo Boya Fabrikalari Sanayi ve Tic. A.S.","Unknown","IST"
"DZGYO.TR","Deniz Gayrimenkul Yatirim Ortakligi AS","Unknown","IST"
"ECBYO.TR","Eczacibasi Yatirim Ortakligi A.S.","Unknown","IST"
"ECILC.TR","EIS Eczacibs Ilc Sn Fnsl Ytrmlr Sny Tcrt","Unknown","IST"
"ECYAP.TR","Eczacibasi Yapi Gerecleri San. ve T.A.S.","Unknown","IST"
"ECZYT.TR","Eczacibasi Yatirim Holding Ortakligi AS","Unknown","IST"
"EDIP.TR","Edip Gayrimenkul Yatirim Sny ve Tcrt AS","Unknown","IST"
"EGCYH.TR","Egeli & Co Yatirim Holding AS","Unknown","IST"
"EGCYO.TR","Egeli & Co Tarim Grsm Srmys Ytrm Ortk AS","Unknown","IST"
"EGEEN.TR","Ege Endustri ve Ticaret AS","Unknown","IST"
"EGGUB.TR","Ege Gubre Sanayii A.S.","Unknown","IST"
"EGLYO.TR","Egeli & Co Girisim Sermayesi Yat Ort AS","Unknown","IST"
"EGPRO.TR","Ege Profil Ticaret ve Sanayi A.S.","Unknown","IST"
"EGSER.TR","Ege Seramik Sanayi ve Ticaret AS","Unknown","IST"
"EGYO.TR","EGS Gayrimenkul Yatirim Ortakligi AS","Unknown","IST"
"EKGYO.TR","Emlak Konut Gayrimenkul Yatirim Ortak AS","Unknown","IST"
"EKIZ.TR","Ekiz Kimya Sanayi ve Ticaret AS","Unknown","IST"
"EMKEL.TR","Emek Elektrik Endustrisi A.S.","Unknown","IST"
"EMNIS.TR","Eminis Ambalaj Sanayi ve Ticaret AS","Unknown","IST"
"ENKAI.TR","Enka Insaat ve Sanayi A.S.","Unknown","IST"
"EPLAS.TR","Egeplast Ege Plastik Tic. ve San. A.S.","Unknown","IST"
"ERBOS.TR","Erbosan Erciyas Boru Sanayii ve Tic. AS","Unknown","IST"
"EREGL.TR","Eregli Demir ve Celik Fabrikalari T.A.S.","Unknown","IST"
"ERICO.TR","Ericom Telekomunikasyn v Enrj Tknljlr AS","Unknown","IST"
"ERSU.TR","Ersu Meyve ve Gida Sanayi AS","Unknown","IST"
"ESCOM.TR","Escort Teknoloji Yatirim AS","Unknown","IST"
"ESEMS.TR","Esem Spor Giyim Sanayi ve Ticaret A.S.","Unknown","IST"
"ETILR.TR","Etiler Gida ve Tcr Ytrmr Sny ve Tcrt AS","Unknown","IST"
"ETYAT.TR","Euro Trend Yatirim Ortakligi A.S.","Unknown","IST"
"EUHOL.TR","Euro Yatirim Holding AS","Unknown","IST"
"EUKYO.TR","Euro Kapital Yatirim Ortakligi AS","Unknown","IST"
"EUYO.TR","Euro Menkul Kiymet Yatirim Ortakligi AS","Unknown","IST"
"FBIST.TR","FINANSBANK FTSE ISTANBUL BOND ETF","Unknown","IST"
"FENER.TR","Fenerbahce Futbol AS","Unknown","IST"
"FENIS.TR","Fenis Aluminyum Sanayi ve Ticaret A.S.","Unknown","IST"
"FFKRL.TR","Finans Finansal Kiralama A.S.","Unknown","IST"
"FINBN.TR","Finansbank A.S.","Unknown","IST"
"FLAP.TR","FLAP Kongre Tplnti Hzmtlri Otmtv ve Trzm","Unknown","IST"
"FMIZP.TR","Federal-Mogul Izmit Piston ve Pim Uretim","Unknown","IST"
"FNSYO.TR","Finans Yatirim Ortakligi AS","Unknown","IST"
"FRIGO.TR","Frigo Pak Gida Maddeleri Sanayi ve Tic.","Unknown","IST"
"FROTO.TR","Ford Otomotiv Sanayi AS","Unknown","IST"
"FVORI.TR","Favori Dinlenme Yerleri A.S.","Unknown","IST"
"GARAN.TR","Turkiye Garanti Bankasi A.S.","Unknown","IST"
"GAREN.TR","MSCI TURKEY INDEX ETF","Unknown","IST"
"GARFA.TR","Garanti Faktoring AS","Unknown","IST"
"GARON.TR","IST:GARON","Unknown","IST"
"GDKGS.TR","Gedik Girisim Sermayesi Yatirim Ortaklig","Unknown","IST"
"GEDIK.TR","Gedik Yatirim Menkul Degerler AS","Unknown","IST"
"GEDIZ.TR","Gimsan Gediz Iplik ve Mensucat Sanayi AS","Unknown","IST"
"GEDZA.TR","GEDIZ AMBALAJ","Unknown","IST"
"GENTS.TR","Gentas Genel Metal Sanayi ve Ticaret A.S","Unknown","IST"
"GENYH.TR","Gen Yatirim Holding AS","Unknown","IST"
"GEREL.TR","Gersan Elektrik Tic. ve San. A.S.","Unknown","IST"
"GLBMD.TR","Global Menkul Degerler AS","Unknown","IST"
"GLDTR.TR","ISTANBUL GOLD ETF","Unknown","IST"
"GLRYH.TR","Guler Yatirim Holding AS","Unknown","IST"
"GLYHO.TR","Global Yatirim Holding A.S.","Unknown","IST"
"GMSTR.TR","IST:GMSTR","Unknown","IST"
"GNPWR.TR","Genpower Holding AS","Unknown","IST"
"GOLDP.TR","GOLD ETF TYPE B","Unknown","IST"
"GOLTS.TR","Goltas Goller Bolgesi Cimento Sanayi","Unknown","IST"
"GOODY.TR","Goodyear Lastikleri T.A.S.","Unknown","IST"
"GOZDE.TR","Gozde Girisim Sermayesi Yatirm Ortklg AS","Unknown","IST"
"GRNYO.TR","Garanti Yatirim Ortakligi A.S.","Unknown","IST"
"GSDDE.TR","GSD Denizcilik Gyrmnk Inst Sny v Tcrt AS","Unknown","IST"
"GSDHO.TR","GSD Holding AS","Unknown","IST"
"GSRAY.TR","Galatasaray Sportif Sinai ve Ticari Yat.","Unknown","IST"
"GUBRF.TR","Gubre Fabrikalari T.A.S.","Unknown","IST"
"GUSGR.TR","Gunes Sigorta AS","Unknown","IST"
"GYHOL.TR","Gedik Yatirim Holding AS","Unknown","IST"
"HALKB.TR","Turkiye Halk Bankasi A.S.","Unknown","IST"
"HALKS.TR","Halk Sigorta AS","Unknown","IST"
"HATEK.TR","Hateks Hatay Tekstil Isletmeleri AS","Unknown","IST"
"HDFGS.TR","Hedef Girisim Sermayesi Yatirim Ortk AS","Unknown","IST"
"HEKTS.TR","Hektas Ticaret A.S.","Unknown","IST"
"HITIT.TR","Hitit Holding AS","Unknown","IST"
"HLGYO.TR","Halk Gayrimenkul Yatirim Ortakligi AS","Unknown","IST"
"HURGZ.TR","Hurriyet Gazetecilik ve Matbaacilik A.S.","Unknown","IST"
"HZNDR.TR","Haznedar Refrakter Sanayii AS","Unknown","IST"
