"Code","Symbol","Industry","Board"
"BARN.SW","Barry Callebaut AG","Unknown","Switzerland"
"NEV.SW","New Venturetec AG","Unknown","Switzerland"
"NBEN.SW","NEBAG","Unknown","Switzerland"
"NIHN.SW","NORINVEST HLDG N","Unknown","Switzerland"
"PEL.SW","Pelikan Holding AG","Unknown","Switzerland"
"CLTN.SW","Coltene Holding AG","Unknown","Switzerland"
"DAE.SW","DAETWYLER HLDG","Unknown","Switzerland"
"LUKN.SW","Luzerner Kantonalbank","Unknown","Switzerland"
"BBN.SW","Bellevue Group AG","Unknown","Switzerland"
"ALPN.SW","Alpine Select AG","Unknown","Switzerland"
"MIKN.SW","Mikron Holding AG","Unknown","Switzerland"
"EDHN.SW","ENERGIEDIENST HLD N","Unknown","Switzerland"
"NWEN.SW","NEWAVE ENERGY N","Unknown","Switzerland"
"IFCN.SW","INFICON","Unknown","Switzerland"
"HBMNE.SW","HBM BIOVENT N 2L","Unknown","Switzerland"
"EPH.SW","Eastern Property Hldgs","Unknown","Switzerland"
"VZN.SW","VZ HOLDING N","Unknown","Switzerland"
"SGKN.SW","St Galler Kantonalbank","Unknown","Switzerland"
"CFT.SW","Compagnie Financiere Tradition","Unknown","Switzerland"
"SFZN.SW","Siegfried","Unknown","Switzerland"
"BEKN.SW","Berner Kantonalbank","Unknown","Switzerland"
"VLRT.SW","Valartis Group AG","Unknown","Switzerland"
"BC.SW","Bank Coop AG","Unknown","Switzerland"
"LOHN.SW","LOOSER HLDG N","Unknown","Switzerland"
"PRWN.SW","Precious Woods Holding AG","Unknown","Switzerland"
"EMMN.SW","Emmi AG","Unknown","Switzerland"
"ALSN.SW","ALSO Holding AG","Unknown","Switzerland"
"CICN.SW","Cicor Technologies","Unknown","Switzerland"
"LECN.SW","LECLANCHE N","Unknown","Switzerland"
"MCHN.SW","MCH GROUP N","Unknown","Switzerland"
"NEWN.SW","New Value AG","Unknown","Switzerland"
"GUR.SW","Gurit Holding AG","Unknown","Switzerland"
"FFI.SW","Formulafirst Limited","Unknown","Switzerland"
"JFN.SW","Jungfraubahn Holding AG","Unknown","Switzerland"
"LEHN.SW","LEM Holding SA","Unknown","Switzerland"
"BRKN.SW","BURKHALTER HLDG N","Unknown","Switzerland"
"PM.SW","Phoenix Mecano AG","Unknown","Switzerland"
"PUBN.SW","PubliGroupe SA","Unknown","Switzerland"
"AFFN.SW","Affichage Holding SA","Unknown","Switzerland"
"EEII.SW","EEII AG","Unknown","Switzerland"
"CPGN.SW","Cham Paper Group Holding AG","Unknown","Switzerland"
"VAHN.SW","Vaudoise Assurance Hldg","Unknown","Switzerland"
"BEAN.SW","BELIMO Holding AG","Unknown","Switzerland"
"SWTQ.SW","Schweiter Technologies AG","Unknown","Switzerland"
"ACUN.SW","Accu Holding AG","Unknown","Switzerland"
"SHPNE.SW","SHAPE CAP N 2L","Unknown","Switzerland"
"IS.SW","Intershop Holding AG","Unknown","Switzerland"
"BXLN.SW","BioXell SpA","Unknown","Switzerland"
"OFN.SW","Orell Fuessli Holding","Unknown","Switzerland"
"CADN.SW","COME","Unknown","Switzerland"
"SHPN.SW","Shape Capital Ag","Unknown","Switzerland"
"WMN.SW","Walter Meier Holding AG","Unknown","Switzerland"
"INRN.SW","Interroll Holding AG","Unknown","Switzerland"
"REPP.SW","REPOWER PS","Unknown","Switzerland"
"WMNE.SW","WALTER MEIER N-A-2L","Unknown","Switzerland"
"ESRI.SW","Escor Casinos And Entert","Unknown","Switzerland"
"TAMN.SW","Tamedia AG","Unknown","Switzerland"
"BCJ.SW","BC JURA","Unknown","Switzerland"
"PRON.SW","Progressnow Invest","Unknown","Switzerland"
"ZEH.SW","Zehnder","Unknown","Switzerland"
"BCGE.SW","Banque Cant. Geneve","Unknown","Switzerland"
"OTI.SW","Oti Energy AG","Unknown","Switzerland"
"CALN.SW","Calida Holding AG","Unknown","Switzerland"
"SAHN.SW","Schaffner Holding AG","Unknown","Switzerland"
"USIN.SW","USI Group Holding AG","Unknown","Switzerland"
"INI.SW","Infranor Inter AG","Unknown","Switzerland"
"GAV.SW","Gavazzi Carlo Holding","Unknown","Switzerland"
"COTN.SW","Comet","Unknown","Switzerland"
"SOPN.SW","Sta Elettr Sopracenerina","Unknown","Switzerland"
"ESUN.SW","EDISUN POWER EURO N","Unknown","Switzerland"
"CLXN.SW","Crealogix","Unknown","Switzerland"
"SSCN.SW","Swiss Small Cap Invest AG","Unknown","Switzerland"
"CIE.SW","CI Com","Unknown","Switzerland"
"BPDG.SW","Banque Profil de Gestion S.A.","Unknown","Switzerland"
"ADVN.SW","Adval Tech Holding AG","Unknown","Switzerland"
"EDI.SW","Edipresse SA","Unknown","Switzerland"
"FTON.SW","Feintool International Hldg","Unknown","Switzerland"
"SPG.SW","Sustainable Perform Group","Unknown","Switzerland"
"HUE.SW","Huegli Holding","Unknown","Switzerland"
"DESN.SW","Dottikon ES Holding AG","Unknown","Switzerland"
"BLKB.SW","Basellandschaftliche Kan.","Unknown","Switzerland"
"STRN.SW","Schlatter","Unknown","Switzerland"
"VET.SW","Vetropack Holding AG","Unknown","Switzerland"
"LOEP.SW","Loeb Holding AG","Unknown","Switzerland"
"EGL.SW","EGL AG","Unknown","Switzerland"
"GRKP.SW","Graubuendner Kantonalbk","Unknown","Switzerland"
"CKWN.SW","Centralschweizerische Krf","Unknown","Switzerland"
"METN.SW","METALL ZUG N -B-","Unknown","Switzerland"
"LISN.SW","Chocolade Lindt Spruengli","Unknown","Switzerland"
"RARE.SW","MONDOBIOTECH N","Unknown","Switzerland"
"WKB.SW","Walliser Kantonalbank","Unknown","Switzerland"
"HREN.SW","Romande Energie Holding SA","Unknown","Switzerland"
"WARN.SW","Warteck Invest AG","Unknown","Switzerland"
"GMI.SW","Groupe Moniteries Sa","Unknown","Switzerland"
"CPHN.SW","Chemie And Papier Holding","Unknown","Switzerland"
"RUS.SW","ENR RUSSIA INVT","Unknown","Switzerland"
"BAP.SW","Baumgartner Papiers","Unknown","Switzerland"
"IHSN.SW","Intersport PSC Holding","Unknown","Switzerland"
"DCN.SW","Datacolor AG","Unknown","Switzerland"
"LINN.SW","Bank Linth LLB AG","Unknown","Switzerland"
"VETE.SW","VETROPACK 2L","Unknown","Switzerland"
"ZG.SW","Zuger Kantonalbank AG","Unknown","Switzerland"
"ZWM.SW","Zwahlen And Mayr Sa","Unknown","Switzerland"
"REPI.SW","Repower AG","Unknown","Switzerland"
"CZH.SW","Conzzeta Holding AG","Unknown","Switzerland"
"BELN.SW","Bell","Unknown","Switzerland"
"BCAN.SW","St Gallische Creditanstalt","Unknown","Switzerland"
"SNBN.SW","Schweiz Nationalbank","Unknown","Switzerland"
"BVZN.SW","Brig Visp Zermatt Bahn","Unknown","Switzerland"
"VBSN.SW","IVF Hartmann AG","Unknown","Switzerland"
"STGN.SW","Starrag Heckert Hld","Unknown","Switzerland"
"PAXN.SW","Pax Anlage","Unknown","Switzerland"
"VILN.SW","Villars Holding SA","Unknown","Switzerland"
"ELMN.SW","Elma Electronic AG","Unknown","Switzerland"
"BON.SW","Bondpartners","Unknown","Switzerland"
"VIJN.SW","Grand Hotel Victoria Jun.","Unknown","Switzerland"
"PED.SW","Perrot Duval Holding SA","Unknown","Switzerland"
"HBLN.SW","Hypothekarbank Lenzburg","Unknown","Switzerland"
"NAAN.SW","Neue Aargauer Bank","Unknown","Switzerland"
"TIBN.SW","Titlisbahnen Berg Eng Trubs","Unknown","Switzerland"
"SSTE.SW","Sunstar Holding","Unknown","Switzerland"
"RLD.SW","Banque Privee Ed Rothschi","Unknown","Switzerland"
"162580.SW","CI COM N PR","Unknown","Switzerland"
"ADBNE.SW","ADVANC DIGITAL N 2L","Unknown","Switzerland"
"CANN.SW","Canon Schweiz","Unknown","Switzerland"
"INDNE.SW","CHAM PAPER  N 2L","Unknown","Switzerland"
"807839.SW","PERUTIL","Unknown","Switzerland"
"FORNE.SW","FORBO HLDG N 2L","Unknown","Switzerland"
"ABBNE.VX","ABB N 2L","Unknown","Virt_X"
"PME.SW","PHOENIX MECANO 2L","Unknown","Switzerland"
"UHRNE.SW","THE SWATCH N 2L","Unknown","Switzerland"
"VATNE.SW","VALIANT HLDG N 2L","Unknown","Switzerland"
"RUKNE.VX","SWISS RE N 2L","Unknown","Virt_X"
"BBNEE.SW","BELLEVUE GRP N 2L","Unknown","Switzerland"
"KUNNE.SW","KUONI R N -B- 2L","Unknown","Switzerland"
"SCHNE.SW","SCHINDLER HLDG N 2L","Unknown","Switzerland"
"SCHPE.SW","SCHINDLER HLDG PS2L","Unknown","Switzerland"
"XTAN.SW","Xstrata Plc","Unknown","Switzerland"
"RIGN.VX","TRANSOCEAN N","Unknown","Virt_X"
"SCHP.SW","Schindler","Unknown","Switzerland"
"EU1293.SW","ERSTE FI 5.25% PREF","Unknown","Switzerland"
"IMZ.SW","INTL MINERALS","Unknown","Switzerland"
"GOLI.SW","GOLD FIELDS","Unknown","Switzerland"
"SYNNE.VX","SYNGENTA N 2L","Unknown","Virt_X"
"RO.SW","ROCHE HLDG","Unknown","Switzerland"
"EU318.SW","4.875 BARCLAYS NCCP","Unknown","Switzerland"
"INTC.SW","Intel Corp.","Unknown","Switzerland"
"COM.SW","Commerzbank AG","Unknown","Switzerland"
"GE.SW","General Electric","Unknown","Switzerland"
"PFE.SW","Pfizer","Unknown","Switzerland"
"SIN.SW","Siemens AG","Unknown","Switzerland"
"OXBT.SW","OXYGEN BIOTHERA","Unknown","Switzerland"
"AAM.SW","ANGLO AMERICAN","Unknown","Switzerland"
"AN.SW","BASF N","Unknown","Switzerland"
"F.SW","Ford Motor Co.","Unknown","Switzerland"
"GOB.SW","Saint Gobain","Unknown","Switzerland"
"PMI.SW","PHILIP MRRS INT","Unknown","Switzerland"
"PEP.SW","Pepsico","Unknown","Switzerland"
"BAYN.SW","BAYER N","Unknown","Switzerland"
"LISP.SW","LINDT & SPRUENGL PS","Unknown","Switzerland"
"GT.SW","Goodyear Tire & Rubber","Unknown","Switzerland"
"XRX.SW","Xerox Corp.","Unknown","Switzerland"
"HEXN.SW","Hexagon AB","Unknown","Switzerland"
"RWE.SW","RWE AG","Unknown","Switzerland"
"DAN.SW","Danone S.A.","Unknown","Switzerland"
"DD.SW","Du Pont (Ei) De Nemours P-A","Unknown","Switzerland"
"CRX.SW","Crucell","Unknown","Switzerland"
"SCR.SW","SCOR SA","Unknown","Switzerland"
"HIV.VX","Highcroft Investments","Unknown","Virt_X"
"COC.SW","Conoco Phillips","Unknown","Switzerland"
"SLB.SW","Schlumberger Ltd.","Unknown","Switzerland"
"ZMH.SW","Zimmer Holdings","Unknown","Switzerland"
"BA.SW","Boeing","Unknown","Switzerland"
"VW.SW","Volkswagen AG","Unknown","Switzerland"
"DOW.SW","Dow Chemical","Unknown","Switzerland"
"LLY.SW","Eli Lilly & Co.","Unknown","Switzerland"
"MMM.SW","3 M Company","Unknown","Switzerland"
"FPEV.SW","Fuchs Petrolub AG","Unknown","Switzerland"
"CAT.SW","Caterpillar","Unknown","Switzerland"
"RY.SW","ROYAL BANK CANADA","Unknown","Switzerland"
"FPE.SW","FUCHS PETROLUB","Unknown","Switzerland"
"CL.SW","Colgate Palmolive Co.","Unknown","Switzerland"
"UIS.SW","UNISYS","Unknown","Switzerland"
"PEDP.SW","PERROT DUVAL BP","Unknown","Switzerland"
"PCG.SW","PG And E Corp","Unknown","Switzerland"
